timestamp,hour,day_of_week,is_weekend,location_name,latitude,longitude,noise_level_db,traffic_volume_veh_hr,avg_speed_kmh,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,traffic_missing_original,temperature_missing_original,noise_missing_original,noise_lag_1,noise_lag_24,traffic_lag_1,traffic_lag_24,noise_roll_mean_3h,noise_roll_mean_24h,traffic_roll_mean_3h,traffic_roll_mean_24h,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,land_use_Commercial,land_use_Industrial,land_use_Mixed,land_use_Park,land_use_Residential,borough_North East,borough_North West,borough_South East,borough_South West,site_SITE-001,site_SITE-002,site_SITE-003,site_SITE-004,site_SITE-005,site_SITE-006,site_SITE-007,site_SITE-008,site_SITE-009,site_SITE-010,site_SITE-011,site_SITE-012,site_SITE-013,site_SITE-014,site_SITE-015,site_SITE-016,site_SITE-017,site_SITE-018,site_SITE-019,site_SITE-020,site_SITE-021,site_SITE-022,site_SITE-023,site_SITE-024,site_SITE-025,site_SITE-026,site_SITE-027,site_SITE-028,site_SITE-029,site_SITE-030,site_SITE-031,site_SITE-032,site_SITE-033,site_SITE-034,site_SITE-035,site_SITE-036,site_SITE-037,site_SITE-038,site_SITE-039,site_SITE-040,site_SITE-041,site_SITE-042,site_SITE-043,site_SITE-044,site_SITE-045,site_SITE-046,site_SITE-047,site_SITE-048,site_SITE-049,site_SITE-050
2023-12-03 22:00:00,22,6,1,Sensor 21,40.79426524569568,-74.13227023160266,42.81652239948919,264.0,17.3,16.396432783548033,50.42253577070774,0.0918983498758617,32.48133172103976,0,0,0,66.45836470215384,71.33326826071239,228.0,192.0,61.15022863341546,66.25448134892916,256.0,247.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06 14:00:00,14,2,0,Sensor 21,40.79426524569568,-74.13227023160266,72.93818467143815,180.0,40.75,13.717682523467904,31.299189138130178,0.9927834424333772,9.78029989377701,0,0,0,42.81652239948919,68.48341739246126,264.0,264.0,61.05547511650703,65.06628360471153,248.0,250.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08 01:00:00,1,4,0,Sensor 21,40.79426524569568,-74.13227023160266,71.08246191684968,384.0,13.8,9.084901159823806,26.037441991277547,0.1121305007464193,33.050765994503244,0,0,0,72.93818467143815,51.84184183572493,180.0,336.0,60.73769059102707,65.25189890800222,224.0,246.5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14 16:00:00,16,3,0,Sensor 21,40.79426524569568,-74.13227023160266,63.95657207013108,276.0,41.95,8.584898612485318,51.02774090324735,3.11855460608435,6.325305828774583,0,0,0,71.08246191684968,65.27313379851438,384.0,228.0,62.279056329259014,66.05359141138243,276.0,248.5,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20 00:00:00,0,2,0,Sensor 21,40.79426524569568,-74.13227023160266,72.49900239423711,228.0,43.35,18.345297160563906,42.73592407662524,0.0192637562209283,11.027435876108012,0,0,0,63.95657207013108,64.02084753557097,276.0,252.0,69.3257395528063,65.99873467269978,280.0,250.5,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31 11:00:00,11,6,1,Sensor 21,40.79426524569568,-74.13227023160266,67.99647687837349,336.0,22.200000000000003,15.507355659666612,29.512030508931595,1.4696422619606704,30.071957780748345,0,0,0,72.49900239423711,58.32810915222495,228.0,168.0,69.17934546040597,66.35199112514421,296.0,249.5,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08 02:00:00,2,6,1,Sensor 22,40.879919965316766,-73.77651557289647,72.31380252574992,360.0,28.5,22.85746263233881,71.72944442093707,5.061226898632165,13.446386599403954,0,0,0,,,,,,,,,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13 05:00:00,5,4,0,Sensor 22,40.879919965316766,-73.77651557289647,78.69701107654186,132.0,35.15,10.040769817967588,54.16645821854832,0.3258518475156819,6.236740386513082,0,0,0,72.31380252574992,,360.0,,72.31380252574992,72.31380252574992,360.0,360.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-17 10:00:00,10,1,0,Sensor 22,40.879919965316766,-73.77651557289647,44.22188180143803,228.0,25.35,26.068536722831848,62.34585692384285,0.5659460074479244,3.937501960039631,0,0,0,78.69701107654186,,132.0,,75.50540680114588,75.50540680114588,246.0,246.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23 14:00:00,14,0,0,Sensor 22,40.879919965316766,-73.77651557289647,67.86774112382587,264.0,24.3,16.061774509618374,78.95162210429682,0.0664002187860505,31.452382108411197,0,0,0,44.22188180143803,,228.0,,65.0775651345766,65.0775651345766,240.0,240.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-28 11:00:00,11,5,1,Sensor 22,40.879919965316766,-73.77651557289647,74.78889558556779,300.0,27.25,7.5454315522279956,89.02195497375008,2.8439570762309274,0.4093542563503005,0,0,0,67.86774112382587,,264.0,,63.59554466726858,65.77510913188891,208.0,246.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-07 13:00:00,13,1,0,Sensor 22,40.879919965316766,-73.77651557289647,59.619522415098615,192.0,47.4,18.881205714036604,65.43642183769836,0.1249261660147548,24.3188467039265,0,0,0,74.78889558556779,,300.0,,62.29283950361056,67.5778664226247,264.0,256.8,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08 14:00:00,14,2,0,Sensor 22,40.879919965316766,-73.77651557289647,67.81009250281807,216.0,29.7,23.997161950293208,50.64440903226983,1.8979138261029924,19.26799352049364,0,0,0,59.619522415098615,,192.0,,67.42538637483075,66.25147575470368,252.0,246.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14 07:00:00,7,1,0,Sensor 22,40.879919965316766,-73.77651557289647,68.4859511986098,132.0,25.15,21.52989523626869,81.07258662809772,0.3307092337888461,7.785185888128985,0,0,0,67.81009250281807,,216.0,,67.40617016782817,66.4741352901486,236.0,241.71428571428572,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-15 09:00:00,9,2,0,Sensor 22,40.879919965316766,-73.77651557289647,56.61107325974264,204.0,19.05,19.42351621999137,49.9488399438937,0.327773748682085,23.207054791861356,0,0,0,68.4859511986098,,132.0,,65.30518870550883,66.72561227870624,180.0,228.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-02 20:00:00,20,3,0,Sensor 22,40.879919965316766,-73.77651557289647,73.1079864559171,252.0,49.65,16.38536833352204,62.32288994536551,0.4114994694207715,28.343165002599967,0,0,0,56.61107325974264,,204.0,,64.30237232039016,65.60177460993252,184.0,225.33333333333334,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-03 18:00:00,18,4,0,Sensor 22,40.879919965316766,-73.77651557289647,65.34008096228146,240.0,43.0,20.32342913395521,51.10756732410388,1.5341543801341466,26.2009878562036,0,0,0,73.1079864559171,,252.0,,66.06833697142318,66.35239579453096,196.0,228.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17 02:00:00,2,4,0,Sensor 22,40.879919965316766,-73.77651557289647,74.56295002091346,348.0,42.85,15.837279897814648,55.8881650630168,0.1398898851020898,22.621556584786404,0,0,0,65.34008096228146,,240.0,,65.01971355931373,66.26036717341738,232.0,229.0909090909091,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23 23:00:00,23,3,0,Sensor 22,40.879919965316766,-73.77651557289647,92.55217743719902,144.0,34.8,22.791153343454997,58.851296694370376,1.0507204226778644,6.32957050696854,0,0,0,74.56295002091346,,348.0,,71.00367247970401,66.95224907737538,280.0,239.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-07 03:00:00,3,4,0,Sensor 22,40.879919965316766,-73.77651557289647,55.21500454133394,252.0,21.65,16.14085156716312,28.132654250832367,0.1153199496107106,13.13089174232605,0,0,0,92.55217743719902,,144.0,,77.48506947346465,68.92147433582335,244.0,231.69230769230768,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14 18:00:00,18,4,0,Sensor 22,40.879919965316766,-73.77651557289647,60.95602576816039,192.0,47.4,20.18043601158453,85.96106565308448,0.1037986740496676,12.549410353786158,0,0,0,55.21500454133394,,252.0,,74.11004399981547,67.94244077907412,248.0,233.14285714285714,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-20 07:00:00,7,3,0,Sensor 22,40.879919965316766,-73.77651557289647,62.86543220649562,348.0,35.85,25.15136088851127,38.50830085507518,6.424139976357333,15.02823221521082,0,0,0,60.95602576816039,,192.0,,69.57440258223112,67.47667977834654,196.0,230.4,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16 09:00:00,9,1,0,Sensor 22,40.879919965316766,-73.77651557289647,68.38023481101708,312.0,29.9,11.57251483443146,28.924980867039,0.8937561843209514,17.651512111997736,0,0,0,62.86543220649562,,348.0,,59.67882083866331,67.18847680510585,264.0,237.75,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23 00:00:00,0,1,0,Sensor 22,40.879919965316766,-73.77651557289647,50.56395737830235,180.0,44.75,5.711934718825031,47.26844151370657,1.5354655808540316,36.37441306899872,0,0,0,68.38023481101708,,312.0,,64.06723092855769,67.25858021721828,284.0,242.11764705882354,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01 11:00:00,11,3,0,Sensor 22,40.879919965316766,-73.77651557289647,56.65718189965375,264.0,31.3,18.177696945805906,46.057170663025,0.8492117216727981,17.06695922463219,0,0,0,50.56395737830235,,180.0,,60.603208131938345,66.33110117061183,280.0,238.66666666666666,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05 05:00:00,5,0,0,Sensor 22,40.879919965316766,-73.77651557289647,59.907866374008655,228.0,18.35,15.861887082908224,55.83314848887368,0.573637719338858,11.883221995119936,0,0,0,56.65718189965375,,264.0,,58.53379136299106,65.82194752477194,252.0,240.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-10 23:00:00,23,5,1,Sensor 22,40.879919965316766,-73.77651557289647,58.25065981209448,192.0,37.4,14.314278190327698,64.2873924388952,3.881086528169632,12.506252574208778,0,0,0,59.907866374008655,,228.0,,55.70966855065492,65.52624346723377,224.0,239.4,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-18 11:00:00,11,6,1,Sensor 22,40.879919965316766,-73.77651557289647,73.22782780834002,252.0,45.65,24.552393175552112,33.55902049499914,0.3390308185250785,11.095032533332056,0,0,0,58.25065981209448,,192.0,,58.271902695252294,65.17978710270333,228.0,237.14285714285714,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20 04:00:00,4,1,0,Sensor 22,40.879919965316766,-73.77651557289647,50.95760433738411,180.0,26.75,11.358759133124,74.27210277162632,1.071767169692885,33.107176288141616,0,0,0,73.22782780834002,,252.0,,63.795451331481054,65.54560713477773,224.0,237.8181818181818,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04 23:00:00,23,1,0,Sensor 22,40.879919965316766,-73.77651557289647,41.13070129804328,240.0,25.0,-0.988287946673065,21.435764352427384,2.172361008146588,13.959797412076435,0,0,0,50.95760433738411,,180.0,,60.81203065260621,64.9113461435867,208.0,235.30434782608697,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05 19:00:00,19,2,0,Sensor 22,40.879919965316766,-73.77651557289647,60.02429161614793,240.0,39.0,16.850306104775775,72.04517750453527,0.6898425429128981,37.08699350943955,0,0,0,41.13070129804328,72.31380252574992,240.0,360.0,55.10537781458914,63.92048594168906,224.0,235.5,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17 21:00:00,21,0,0,Sensor 22,40.879919965316766,-73.77651557289647,54.097915932005705,228.0,32.35,10.3199944525983,79.27481190181805,0.2419908377334058,39.562978618948186,0,0,0,60.02429161614793,78.69701107654186,240.0,132.0,50.70419908385844,63.4084229871223,220.0,230.5,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-19 22:00:00,22,2,0,Sensor 22,40.879919965316766,-73.77651557289647,69.24393937861012,180.0,47.75,22.3857685433586,46.59303656258928,2.812436933457988,17.75666792186159,0,0,0,54.097915932005705,44.22188180143803,228.0,228.0,51.750969615398965,62.38346068943329,236.0,234.5,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21 02:00:00,2,4,0,Sensor 22,40.879919965316766,-73.77651557289647,70.53149156379209,336.0,33.2,12.420205036425134,26.78664865192914,1.7360440915422248,8.126157487598725,0,0,0,69.24393937861012,67.86774112382587,180.0,264.0,61.122048975587916,63.426046421815464,216.0,232.5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23 23:00:00,23,6,1,Sensor 22,40.879919965316766,-73.77651557289647,70.85299436516338,360.0,18.5,23.28471136299375,57.24777936859026,2.5407132072975105,8.621731404181814,0,0,0,70.53149156379209,74.78889558556779,336.0,300.0,64.62444895813597,63.53703602348073,248.0,235.5,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03 08:00:00,8,3,0,Sensor 22,40.879919965316766,-73.77651557289647,67.27495875732053,300.0,23.25,13.567091067028093,69.39338629261007,1.7836518977285176,0.1011019932763579,0,0,0,70.85299436516338,59.619522415098615,360.0,192.0,70.20947510252186,63.37304013929722,292.0,238.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05 22:00:00,22,5,1,Sensor 22,40.879919965316766,-73.77651557289647,62.64083470687876,156.0,31.45,16.148178709066944,33.173998717590365,1.0388115676980842,29.81868152828221,0,0,0,67.27495875732053,67.81009250281807,300.0,216.0,69.55314822875867,63.69201665355646,332.0,242.5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 19:00:00,19,0,0,Sensor 22,40.879919965316766,-73.77651557289647,72.35621997245747,168.0,41.1,20.52275376512656,48.34375699888908,6.117198727441798,30.680501199230772,0,0,0,62.64083470687876,68.4859511986098,156.0,132.0,66.92292927645423,63.47663091205899,272.0,240.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18 10:00:00,10,4,0,Sensor 22,40.879919965316766,-73.77651557289647,76.91707497107065,288.0,23.6,20.51817282588752,65.75890850335554,0.0372124743022403,15.101816919822287,0,0,0,72.35621997245747,56.61107325974264,168.0,204.0,67.42400447888558,63.6378921109693,208.0,241.5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-19 00:00:00,0,5,1,Sensor 22,40.879919965316766,-73.77651557289647,51.43064430300424,324.0,26.55,4.702308033987832,77.2979805933852,9.06686005830658,33.22333300457805,0,0,0,76.91707497107065,73.1079864559171,288.0,252.0,70.6380432168023,64.48397551560797,204.0,245.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-31 22:00:00,22,3,0,Sensor 22,40.879919965316766,-73.77651557289647,86.24771403016962,228.0,32.35,31.30187897017675,26.19656206503099,1.6048122724937155,35.334731921236475,0,0,0,51.43064430300424,65.34008096228146,324.0,240.0,66.90131308217745,63.580752925903276,260.0,248.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17 14:00:00,14,6,1,Sensor 22,40.879919965316766,-73.77651557289647,72.21135362545581,216.0,29.7,22.89243779556552,59.93929832372245,0.4113483455902255,37.645613405833615,0,0,0,86.24771403016962,74.56295002091346,228.0,348.0,71.53181110141485,64.45190430373195,280.0,247.5,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-23 23:00:00,23,5,1,Sensor 22,40.879919965316766,-73.77651557289647,49.54270213309267,336.0,19.200000000000003,16.215371207174876,31.8340424393594,0.8519184022657607,15.073422440646628,0,0,0,72.21135362545581,92.55217743719902,216.0,144.0,69.96323731954323,64.35392112058787,256.0,242.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-04 06:00:00,6,2,0,Sensor 22,40.879919965316766,-73.77651557289647,64.2433439567417,264.0,42.3,19.045393377419163,70.77727211632828,1.6712228566543088,37.88350187902222,0,0,0,49.54270213309267,55.21500454133394,336.0,252.0,69.33392326290603,62.56185964958345,260.0,250.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-18 18:00:00,18,2,0,Sensor 22,40.879919965316766,-73.77651557289647,71.55403829850238,144.0,41.8,27.81406528143385,79.41268903956646,1.0391468251209874,8.461145034536548,0,0,0,64.2433439567417,60.95602576816039,264.0,192.0,61.999133238430055,62.93804045855877,272.0,250.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
